timeseriestimestamp,Day,15 Min Interval,powerConsumption,powerFeedIn,powerProduction,powerPurchased,powerSelfConsumption
7/28/2017 3:45,7/28/2017,3:45 AM,0,0,8.333333,0,0
7/28/2017 4:00,7/28/2017,4:00 AM,0,0,15.333334,0,0
7/28/2017 4:15,7/28/2017,4:15 AM,10.666667,0,4.666667,0,4.666667
7/28/2017 4:30,7/28/2017,4:30 AM,10.666667,0,5.333333,0,5.333333
7/28/2017 4:45,7/28/2017,4:45 AM,30.666666,0,18,0,18
7/28/2017 5:00,7/28/2017,5:00 AM,20.333334,0,5.333333,0,5.333333
7/28/2017 5:15,7/28/2017,5:15 AM,31.666666,0,14.333334,0,14.333334
7/28/2017 5:30,7/28/2017,5:30 AM,11.666667,0,0,0,0
7/28/2017 5:45,7/28/2017,5:45 AM,10.333333,0,4.666667,0,4.666667
7/28/2017 6:00,7/28/2017,6:00 AM,11,0,6,0,6
7/28/2017 6:15,7/28/2017,6:15 AM,45,0,28.666666,0,28.666666
7/28/2017 6:30,7/28/2017,6:30 AM,49,0,49.666668,0,49
7/28/2017 6:45,7/28/2017,6:45 AM,54.666668,0,55.333332,0,54.666668
7/28/2017 7:00,7/28/2017,7:00 AM,53,0,73.666664,0,53
7/28/2017 7:15,7/28/2017,7:15 AM,52.333332,0,52.666668,0,52.333332
7/28/2017 7:30,7/28/2017,7:30 AM,51.333332,0,51,0,51
7/28/2017 7:45,7/28/2017,7:45 AM,52.333332,0,51.333332,0,51.333332
7/28/2017 8:00,7/28/2017,8:00 AM,60.13946,0,52,8.472793,52
7/28/2017 8:15,7/28/2017,8:15 AM,51,0,50,0,50
7/28/2017 8:30,7/28/2017,8:30 AM,51,0,51.666668,0,51
7/28/2017 8:45,7/28/2017,8:45 AM,60.61306,0,51.666668,9.279726,51.666668
7/28/2017 9:00,7/28/2017,9:00 AM,50.666668,0,52,0,50.666668
7/28/2017 9:15,7/28/2017,9:15 AM,41.99597,9.337363,51,0,41.99597
7/28/2017 9:30,7/28/2017,9:30 AM,51.333332,0,50.666668,0,50.666668
7/28/2017 9:45,7/28/2017,9:45 AM,50.333332,0,50.666668,0,50.333332
7/28/2017 10:00,7/28/2017,10:00 AM,51.333332,0,52,0,51.333332
7/28/2017 10:15,7/28/2017,10:15 AM,52.333332,0,51.333332,0,51.333332
7/28/2017 10:30,7/28/2017,10:30 AM,52,0,50.333332,0,50.333332
7/28/2017 10:45,7/28/2017,10:45 AM,500,0,500.66666,0,500
7/28/2017 11:00,7/28/2017,11:00 AM,2848,0,2848.3333,0,2848
7/28/2017 11:15,7/28/2017,11:15 AM,3417.3333,0,3414.3333,0,3414.3333
7/28/2017 11:30,7/28/2017,11:30 AM,3500.6667,0,3509.6667,0,3500.6667
7/28/2017 11:45,7/28/2017,11:45 AM,3556.3333,0,3561.6667,0,3556.3333
7/28/2017 12:00,7/28/2017,12:00 PM,3603.2515,8.415155,3616.6667,0,3603.2515
7/28/2017 12:15,7/28/2017,12:15 PM,3664.3333,0,3648.3333,0,3648.3333
7/28/2017 12:30,7/28/2017,12:30 PM,3695.3333,0,3690.6667,0,3690.6667
7/28/2017 12:45,7/28/2017,12:45 PM,3703,0,3700,0,3700
7/28/2017 13:00,7/28/2017,1:00 PM,3714,0,3721,0,3714
7/28/2017 13:15,7/28/2017,1:15 PM,3711.3333,0,3721.3333,0,3711.3333
7/28/2017 13:30,7/28/2017,1:30 PM,3684,0,3690.3333,0,3684
7/28/2017 13:45,7/28/2017,1:45 PM,3674,0,3656,0,3656
7/28/2017 14:00,7/28/2017,2:00 PM,3645,0,3648,0,3645
7/28/2017 14:15,7/28/2017,2:15 PM,3589.6667,0,3583.6667,0,3583.6667
7/28/2017 14:30,7/28/2017,2:30 PM,3529.3333,0,3538,0,3529.3333
7/28/2017 14:45,7/28/2017,2:45 PM,3507,0,3494.3333,0,3494.3333
7/28/2017 15:00,7/28/2017,3:00 PM,3420,0,3413.3333,0,3413.3333
7/28/2017 15:15,7/28/2017,3:15 PM,3320.3333,0,3316.6667,0,3316.6667
7/28/2017 15:30,7/28/2017,3:30 PM,3227,0,3227,0,3227
7/28/2017 15:45,7/28/2017,3:45 PM,3111.3333,0,3116,0,3111.3333
7/28/2017 16:00,7/28/2017,4:00 PM,3000.6667,0,3017,0,3000.6667
7/28/2017 16:15,7/28/2017,4:15 PM,2872,0,2864,0,2864
7/28/2017 16:30,7/28/2017,4:30 PM,2724,0,2723.3333,0,2723.3333
7/28/2017 16:45,7/28/2017,4:45 PM,2578.6667,0,2577.3333,0,2577.3333
7/28/2017 17:00,7/28/2017,5:00 PM,2406.3333,0,2417.6667,0,2406.3333
7/28/2017 17:15,7/28/2017,5:15 PM,2244.3333,0,2226.3333,0,2226.3333
7/28/2017 17:30,7/28/2017,5:30 PM,2051.6667,0,2042,0,2042
7/28/2017 17:45,7/28/2017,5:45 PM,1850.6666,0,1854.3334,0,1850.6666
7/28/2017 18:00,7/28/2017,6:00 PM,1669.8638,0,1652.3334,8.530431,1652.3334
7/28/2017 18:15,7/28/2017,6:15 PM,1449,0,1461.6666,0,1449
7/28/2017 18:30,7/28/2017,6:30 PM,1249.3334,0,1240.3334,0,1240.3334
7/28/2017 18:45,7/28/2017,6:45 PM,1025,0,1022.3333,0,1022.3333
7/28/2017 19:00,7/28/2017,7:00 PM,810,0,810.3333,0,810
7/28/2017 19:15,7/28/2017,7:15 PM,596,0,594.6667,0,594.6667
7/28/2017 19:30,7/28/2017,7:30 PM,380.66666,0,376.66666,0,376.66666
7/28/2017 19:45,7/28/2017,7:45 PM,168,0,175.33333,0,168
7/28/2017 20:00,7/28/2017,8:00 PM,50,0,50,0,50
7/28/2017 20:15,7/28/2017,8:15 PM,51.333332,0,50.333332,0,50.333332
7/28/2017 20:30,7/28/2017,8:30 PM,51.333332,0,50.666668,0,50.666668
7/28/2017 20:45,7/28/2017,8:45 PM,50.666668,0,50,0,50
7/28/2017 21:00,7/28/2017,9:00 PM,50,0,50.666668,0,50
7/28/2017 21:15,7/28/2017,9:15 PM,51.333332,0,51.666668,0,51.333332
7/28/2017 21:30,7/28/2017,9:30 PM,52,0,51.666668,0,51.666668
7/28/2017 21:45,7/28/2017,9:45 PM,52,0,52.333332,0,52
7/28/2017 22:00,7/28/2017,10:00 PM,50.666668,0,49.666668,0,49.666668
7/28/2017 22:15,7/28/2017,10:15 PM,51,0,51.4,0,51
7/28/2017 22:30,7/28/2017,10:30 PM,52.333332,0,51.666668,0,51.666668
7/28/2017 22:45,7/28/2017,10:45 PM,50.666668,0,51,0,50.666668
7/28/2017 23:00,7/28/2017,11:00 PM,50,0,49.333332,0,49.333332
7/28/2017 23:15,7/28/2017,11:15 PM,51.333332,0,51.333332,0,51.333332
7/28/2017 23:30,7/28/2017,11:30 PM,51,0,50.666668,0,50.666668
7/28/2017 23:45,7/28/2017,11:45 PM,51,0,50.333332,0,50.333332
7/29/2017 0:00,7/29/2017,12:00 AM,48,0,48.333332,0,48
7/29/2017 0:15,7/29/2017,12:15 AM,49.666668,0,50.333332,0,49.666668
7/29/2017 0:30,7/29/2017,12:30 AM,50,0,49.666668,0,49.666668
7/29/2017 0:45,7/29/2017,12:45 AM,48,0,49,0,48
7/29/2017 1:00,7/29/2017,1:00 AM,48.666668,0,49.333332,0,48.666668
7/29/2017 1:15,7/29/2017,1:15 AM,42.09109,8.242241,50,0,42.09109
7/29/2017 1:30,7/29/2017,1:30 AM,50,0,49.333332,0,49.333332
7/29/2017 1:45,7/29/2017,1:45 AM,48.666668,0,48.333332,0,48.333332
7/29/2017 2:00,7/29/2017,2:00 AM,47.666668,0,48.333332,0,47.666668
7/29/2017 2:15,7/29/2017,2:15 AM,49,0,47.333332,0,47.333332
7/29/2017 2:30,7/29/2017,2:30 AM,48.666668,0,49,0,48.666668
7/29/2017 2:45,7/29/2017,2:45 AM,50.333332,0,50.333332,0,50.333332
7/29/2017 3:00,7/29/2017,3:00 AM,51,0,49.666668,0,49.666668
7/29/2017 3:15,7/29/2017,3:15 AM,50,0,50.333332,0,50
7/29/2017 3:30,7/29/2017,3:30 AM,50.666668,0,50,0,50
7/29/2017 3:45,7/29/2017,3:45 AM,50.666668,0,50.333332,0,50.333332
7/29/2017 4:00,7/29/2017,4:00 AM,49.666668,0,49.333332,0,49.333332
7/29/2017 4:15,7/29/2017,4:15 AM,51.333332,0,50.333332,0,50.333332
7/29/2017 4:30,7/29/2017,4:30 AM,59.40266,0,50.333332,8.069327,50.333332
7/29/2017 4:45,7/29/2017,4:45 AM,61.683193,0,50,9.683192,50
7/29/2017 5:00,7/29/2017,5:00 AM,42.111244,9.222087,51.333332,0,42.111244
7/29/2017 5:15,7/29/2017,5:15 AM,51,0,51.333332,0,51
7/29/2017 5:30,7/29/2017,5:30 AM,51,0,50.666668,0,50.666668
7/29/2017 5:45,7/29/2017,5:45 AM,50.666668,0,51,0,50.666668
7/29/2017 6:00,7/29/2017,6:00 AM,51.333332,0,50.333332,0,50.333332
7/29/2017 6:15,7/29/2017,6:15 AM,50,0,50,0,50
7/29/2017 6:30,7/29/2017,6:30 AM,49.666668,0,49.666668,0,49.666668
7/29/2017 6:45,7/29/2017,6:45 AM,51,0,51,0,51
7/29/2017 7:00,7/29/2017,7:00 AM,118.666664,0,51.333332,0,51.333332
7/29/2017 7:15,7/29/2017,7:15 AM,49.666668,0,50,0,49.666668
7/29/2017 7:30,7/29/2017,7:30 AM,49.666668,0,51,0,49.666668
7/29/2017 7:45,7/29/2017,7:45 AM,51.333332,0,52.333332,0,51.333332
7/29/2017 8:00,7/29/2017,8:00 AM,51,0,50.333332,0,50.333332
7/29/2017 8:15,7/29/2017,8:15 AM,50,0,50.333332,0,50
7/29/2017 8:30,7/29/2017,8:30 AM,49,0,49.666668,0,49
7/29/2017 8:45,7/29/2017,8:45 AM,1897.3334,0,1885.6666,0,1885.6666
7/29/2017 9:00,7/29/2017,9:00 AM,2521.2266,9.106811,2526,0,2521.2266
7/29/2017 9:15,7/29/2017,9:15 AM,2458,0,2462.6667,0,2458
7/29/2017 9:30,7/29/2017,9:30 AM,2625.3333,0,2618.3333,0,2618.3333
7/29/2017 9:45,7/29/2017,9:45 AM,2740.6667,0,2745.3333,0,2740.6667
7/29/2017 10:00,7/29/2017,10:00 AM,2878,0,2876.3333,0,2876.3333
7/29/2017 10:15,7/29/2017,10:15 AM,2995,0,2988.6667,0,2988.6667
7/29/2017 10:30,7/29/2017,10:30 AM,3100.6667,0,3105.3333,0,3100.6667
7/29/2017 10:45,7/29/2017,10:45 AM,3212.6667,0,3210.6667,0,3210.6667
7/29/2017 11:00,7/29/2017,11:00 AM,3282.3333,0,3302,0,3282.3333
7/29/2017 11:15,7/29/2017,11:15 AM,3371.6667,0,3370.6667,0,3370.6667
7/29/2017 11:30,7/29/2017,11:30 AM,3447.6667,0,3429.3333,0,3429.3333
7/29/2017 11:45,7/29/2017,11:45 AM,3496.6667,0,3506,0,3496.6667
7/29/2017 12:00,7/29/2017,12:00 PM,3552.3333,0,3533.6667,0,3533.6667
7/29/2017 12:15,7/29/2017,12:15 PM,3597,0,3595.6667,0,3595.6667
7/29/2017 12:30,7/29/2017,12:30 PM,3643,0,3644,0,3643
7/29/2017 12:45,7/29/2017,12:45 PM,3663,0,3677.6667,0,3663
7/29/2017 13:00,7/29/2017,1:00 PM,3668,0,3663.6667,0,3663.6667
7/29/2017 13:15,7/29/2017,1:15 PM,3676.6667,0,3667.6667,0,3667.6667
7/29/2017 13:30,7/29/2017,1:30 PM,3682,0,3683.6667,0,3682
7/29/2017 13:45,7/29/2017,1:45 PM,3651,0,3658,0,3651
7/29/2017 14:00,7/29/2017,2:00 PM,3629,0,3617,0,3617
7/29/2017 14:15,7/29/2017,2:15 PM,3578.6667,0,3588.3333,0,3578.6667
7/29/2017 14:30,7/29/2017,2:30 PM,3513.3333,0,3511,0,3511
7/29/2017 14:45,7/29/2017,2:45 PM,3447.3333,0,3457.6667,0,3447.3333
7/29/2017 15:00,7/29/2017,3:00 PM,3367.6667,0,3372,0,3367.6667
7/29/2017 15:15,7/29/2017,3:15 PM,3246,0,3260,0,3246
7/29/2017 15:30,7/29/2017,3:30 PM,3160.3333,0,3160.6667,0,3160.3333
7/29/2017 15:45,7/29/2017,3:45 PM,3063,0,3065,0,3063
7/29/2017 16:00,7/29/2017,4:00 PM,2929,0,2939.6667,0,2929
7/29/2017 16:15,7/29/2017,4:15 PM,2811.6667,0,2785.3333,0,2785.3333
7/29/2017 16:30,7/29/2017,4:30 PM,2657.6667,0,2651.3333,0,2651.3333
7/29/2017 16:45,7/29/2017,4:45 PM,2522.3333,0,2509.6667,0,2509.6667
7/29/2017 17:00,7/29/2017,5:00 PM,2361,0,2357.3333,0,2357.3333
7/29/2017 17:15,7/29/2017,5:15 PM,2201.6667,0,2206.3333,0,2201.6667
7/29/2017 17:30,7/29/2017,5:30 PM,2035.6666,0,2034,0,2034
7/29/2017 17:45,7/29/2017,5:45 PM,1836.3334,0,1836.3334,0,1836.3334
7/29/2017 18:00,7/29/2017,6:00 PM,1641.6666,0,1640.3334,0,1640.3334
7/29/2017 18:15,7/29/2017,6:15 PM,1435.3334,0,1442.6666,0,1435.3334
7/29/2017 18:30,7/29/2017,6:30 PM,1224.6666,0,1220.3334,0,1220.3334
7/29/2017 18:45,7/29/2017,6:45 PM,1011.3333,0,1007.6667,0,1007.6667
7/29/2017 19:00,7/29/2017,7:00 PM,791.3333,0,798.3333,0,791.3333
7/29/2017 19:15,7/29/2017,7:15 PM,577.6667,0,580.3333,0,577.6667
7/29/2017 19:30,7/29/2017,7:30 PM,362.66666,0,359.33334,0,359.33334
7/29/2017 19:45,7/29/2017,7:45 PM,178.51793,0,166.33333,8.184603,166.33333
7/29/2017 20:00,7/29/2017,8:00 PM,50.666668,0,50.666668,0,50.666668
7/29/2017 20:15,7/29/2017,8:15 PM,49.333332,0,49.666668,0,49.333332
7/29/2017 20:30,7/29/2017,8:30 PM,50.333332,0,50.333332,0,50.333332
7/29/2017 20:45,7/29/2017,8:45 PM,50.333332,0,50,0,50
7/29/2017 21:00,7/29/2017,9:00 PM,51.333332,0,50.666668,0,50.666668
7/29/2017 21:15,7/29/2017,9:15 PM,51.333332,0,51.333332,0,51.333332
7/29/2017 21:30,7/29/2017,9:30 PM,50.666668,0,52,0,50.666668
7/29/2017 21:45,7/29/2017,9:45 PM,50,0,50,0,50
7/29/2017 22:00,7/29/2017,10:00 PM,49,0,49,0,49
7/29/2017 22:15,7/29/2017,10:15 PM,50.75,0,51,0,50.75
7/29/2017 22:30,7/29/2017,10:30 PM,50.666668,0,51,0,50.666668
7/29/2017 22:45,7/29/2017,10:45 PM,49.666668,0,50.666668,0,49.666668
7/29/2017 23:00,7/29/2017,11:00 PM,51.333332,0,50.333332,0,50.333332
7/29/2017 23:15,7/29/2017,11:15 PM,50.666668,0,51.666668,0,50.666668
7/29/2017 23:30,7/29/2017,11:30 PM,51.666668,0,51,0,51
7/29/2017 23:45,7/29/2017,11:45 PM,42.264008,8.069327,50.333332,0,42.264008
7/30/2017 0:00,7/30/2017,12:00 AM,50.666668,0,49.666668,0,49.666668
7/30/2017 0:15,7/30/2017,12:15 AM,50,0,50.333332,0,50
7/30/2017 0:30,7/30/2017,12:30 AM,49.666668,0,50.666668,0,49.666668
7/30/2017 0:45,7/30/2017,12:45 AM,48.333332,0,49.333332,0,48.333332
7/30/2017 1:00,7/30/2017,1:00 AM,50.333332,0,50,0,50
7/30/2017 1:15,7/30/2017,1:15 AM,50.666668,0,50.666668,0,50.666668
7/30/2017 1:30,7/30/2017,1:30 AM,51,0,52,0,51
7/30/2017 1:45,7/30/2017,1:45 AM,50,0,49.666668,0,49.666668
7/30/2017 2:00,7/30/2017,2:00 AM,50.666668,0,50.333332,0,50.333332
7/30/2017 2:15,7/30/2017,2:15 AM,49.666668,0,50.333332,0,49.666668
7/30/2017 2:30,7/30/2017,2:30 AM,51.333332,0,51.333332,0,51.333332
7/30/2017 2:45,7/30/2017,2:45 AM,42.62999,8.703345,50,0,42.62999
7/30/2017 3:00,7/30/2017,3:00 AM,52,0,51,0,51
7/30/2017 3:15,7/30/2017,3:15 AM,51,0,51,0,51
7/30/2017 3:30,7/30/2017,3:30 AM,51.333332,0,51.666668,0,51.333332
7/30/2017 3:45,7/30/2017,3:45 AM,52,0,51,0,51
7/30/2017 4:00,7/30/2017,4:00 AM,51,0,50.333332,0,50.333332
7/30/2017 4:15,7/30/2017,4:15 AM,42.239017,8.760983,51,0,42.239017
7/30/2017 4:30,7/30/2017,4:30 AM,60.45264,0,50.666668,9.45264,50.666668
7/30/2017 4:45,7/30/2017,4:45 AM,50.666668,0,50.666668,0,50.666668
7/30/2017 5:00,7/30/2017,5:00 AM,50.666668,0,51,0,50.666668
7/30/2017 5:15,7/30/2017,5:15 AM,50,0,50.666668,0,50
7/30/2017 5:30,7/30/2017,5:30 AM,51.333332,0,50.333332,0,50.333332
7/30/2017 5:45,7/30/2017,5:45 AM,51.333332,0,52.333332,0,51.333332
7/30/2017 6:00,7/30/2017,6:00 AM,52,0,52.333332,0,52
7/30/2017 6:15,7/30/2017,6:15 AM,51,0,51.333332,0,51
7/30/2017 6:30,7/30/2017,6:30 AM,51.333332,0,51.333332,0,51.333332
7/30/2017 6:45,7/30/2017,6:45 AM,51.333332,0,51.666668,0,51.333332
7/30/2017 7:00,7/30/2017,7:00 AM,63.666668,0,68.333336,0,63.666668
7/30/2017 7:15,7/30/2017,7:15 AM,121.333336,0,51,0,51
7/30/2017 7:30,7/30/2017,7:30 AM,51,0,50.333332,0,50.333332
7/30/2017 7:45,7/30/2017,7:45 AM,52,0,51.333332,0,51.333332
7/30/2017 8:00,7/30/2017,8:00 AM,110.333336,0,110.333336,0,110.333336
7/30/2017 8:15,7/30/2017,8:15 AM,1790.3334,0,1778,0,1778
7/30/2017 8:30,7/30/2017,8:30 AM,1913,0,1912.6666,0,1912.6666
7/30/2017 8:45,7/30/2017,8:45 AM,2065.3333,0,2063.3333,0,2063.3333
7/30/2017 9:00,7/30/2017,9:00 AM,2232.6667,0,2225,0,2225
7/30/2017 9:15,7/30/2017,9:15 AM,2395.325,0,2392.6667,8.991536,2392.6667
7/30/2017 9:30,7/30/2017,9:30 AM,2552,0,2555,0,2552
7/30/2017 9:45,7/30/2017,9:45 AM,2688,0,2686,0,2686
7/30/2017 10:00,7/30/2017,10:00 AM,2854.691,0,2837,8.357517,2837
7/30/2017 10:15,7/30/2017,10:15 AM,2970.6667,0,2974.3333,0,2970.6667
7/30/2017 10:30,7/30/2017,10:30 AM,3076.6667,0,3095,0,3076.6667
7/30/2017 10:45,7/30/2017,10:45 AM,3182.6667,0,3174.6667,0,3174.6667
7/30/2017 11:00,7/30/2017,11:00 AM,3272,0,3258,0,3258
7/30/2017 11:15,7/30/2017,11:15 AM,3346.6667,0,3363.6667,0,3346.6667
7/30/2017 11:30,7/30/2017,11:30 AM,3427.6667,0,3437.3333,0,3427.6667
7/30/2017 11:45,7/30/2017,11:45 AM,3489.6667,0,3482.6667,0,3482.6667
7/30/2017 12:00,7/30/2017,12:00 PM,3539.3333,0,3521,0,3521
7/30/2017 12:15,7/30/2017,12:15 PM,3550.3333,0,3564,0,3550.3333
7/30/2017 12:30,7/30/2017,12:30 PM,3597,0,3580.3333,0,3580.3333
7/30/2017 12:45,7/30/2017,12:45 PM,3593.3333,0,3600.6667,0,3593.3333
7/30/2017 13:00,7/30/2017,1:00 PM,3600.6667,0,3620,0,3600.6667
7/30/2017 13:15,7/30/2017,1:15 PM,3617,0,3620.3333,0,3617
7/30/2017 13:30,7/30/2017,1:30 PM,3593.3333,0,3599.3333,0,3593.3333
7/30/2017 13:45,7/30/2017,1:45 PM,3566.3333,0,3555.3333,0,3555.3333
7/30/2017 14:00,7/30/2017,2:00 PM,3526.6667,0,3514.6667,0,3514.6667
7/30/2017 14:15,7/30/2017,2:15 PM,3480,0,3485.3333,0,3480
7/30/2017 14:30,7/30/2017,2:30 PM,3444.3333,0,3436.3333,0,3436.3333
7/30/2017 14:45,7/30/2017,2:45 PM,3378.6667,0,3385.3333,0,3378.6667
7/30/2017 15:00,7/30/2017,3:00 PM,3287,0,3268,0,3268
7/30/2017 15:15,7/30/2017,3:15 PM,3168.3333,0,3177.3333,0,3168.3333
7/30/2017 15:30,7/30/2017,3:30 PM,3076,0,3080,0,3076
7/30/2017 15:45,7/30/2017,3:45 PM,2991.6667,0,2992.3333,0,2991.6667
7/30/2017 16:00,7/30/2017,4:00 PM,7612,0,7635,0,7612
7/30/2017 16:15,7/30/2017,4:15 PM,7502,0,7486.6665,0,7486.6665
7/30/2017 16:30,7/30/2017,4:30 PM,7364.6665,0,7366.6665,0,7364.6665
7/30/2017 16:45,7/30/2017,4:45 PM,7219.6665,0,7238.3335,0,7219.6665
7/30/2017 17:00,7/30/2017,5:00 PM,6906,0,7006,0,6906
7/30/2017 17:15,7/30/2017,5:15 PM,3570.6667,0,3506,0,3506
7/30/2017 17:30,7/30/2017,5:30 PM,1965.6666,0,1964.6666,0,1964.6666
7/30/2017 17:45,7/30/2017,5:45 PM,1779,0,1773.3334,0,1773.3334
7/30/2017 18:00,7/30/2017,6:00 PM,1597,0,1587.3334,0,1587.3334
7/30/2017 18:15,7/30/2017,6:15 PM,1393.6666,0,1394.3334,0,1393.6666
7/30/2017 18:30,7/30/2017,6:30 PM,1191,0,1185,0,1185
7/30/2017 18:45,7/30/2017,6:45 PM,980,0,980.3333,0,980
7/30/2017 19:00,7/30/2017,7:00 PM,267.33334,0,269,0,267.33334
7/30/2017 19:15,7/30/2017,7:15 PM,563,0,569.6667,0,563
7/30/2017 19:30,7/30/2017,7:30 PM,348.66666,0,353.66666,0,348.66666
7/30/2017 19:45,7/30/2017,7:45 PM,150.33333,0,152,0,150.33333
7/30/2017 20:00,7/30/2017,8:00 PM,12.333333,0,20,0,12.333333
7/30/2017 20:15,7/30/2017,8:15 PM,21,0,20,0,20
7/30/2017 20:30,7/30/2017,8:30 PM,14.033454,8.299879,6,0,6
7/30/2017 20:45,7/30/2017,8:45 PM,22,0,17.666666,0,17.666666
7/30/2017 21:00,7/30/2017,9:00 PM,0,0,27.666668,0,0
7/30/2017 21:15,7/30/2017,9:15 PM,12,0,0,0,0
7/30/2017 21:30,7/30/2017,9:30 PM,21.333334,0,6,0,6
7/30/2017 21:45,7/30/2017,9:45 PM,0,0,5.333333,0,0
7/30/2017 22:00,7/30/2017,10:00 PM,22,0,15,0,15
7/30/2017 22:15,7/30/2017,10:15 PM,16.5,0,4,0,4
7/30/2017 22:30,7/30/2017,10:30 PM,10.666667,0,17.333334,0,10.666667
7/30/2017 22:45,7/30/2017,10:45 PM,24,0,0,0,0
7/30/2017 23:00,7/30/2017,11:00 PM,10.333333,0,5.333333,0,5.333333
7/30/2017 23:15,7/30/2017,11:15 PM,11.333333,0,16.333334,9.16445,11.333333
7/30/2017 23:30,7/30/2017,11:30 PM,14,8.184603,4.333333,0,4.333333
7/30/2017 23:45,7/30/2017,11:45 PM,10,0,15,0,10
7/31/2017 0:00,7/31/2017,12:00 AM,21.333334,0,5.333333,0,5.333333
7/31/2017 0:15,7/31/2017,12:15 AM,11,0,19,0,11
7/31/2017 0:30,7/31/2017,12:30 AM,11,0,5.666667,0,5.666667
7/31/2017 0:45,7/31/2017,12:45 AM,13,0,0,0,0
7/31/2017 1:00,7/31/2017,1:00 AM,11,0,0,0,0
7/31/2017 1:15,7/31/2017,1:15 AM,24.333334,0,6.666667,0,6.666667
7/31/2017 1:30,7/31/2017,1:30 AM,10.666667,0,5.333333,0,5.333333
7/31/2017 1:45,7/31/2017,1:45 AM,10.333333,0,16,0,10.333333
7/31/2017 2:00,7/31/2017,2:00 AM,0,0,0,0,0
7/31/2017 2:15,7/31/2017,2:15 AM,13.333333,0,5.666667,0,5.666667
7/31/2017 2:30,7/31/2017,2:30 AM,4.4026604,0,17,8.069327,4.4026604
7/31/2017 2:45,7/31/2017,2:45 AM,10.666667,0,18.333334,0,10.666667
7/31/2017 3:00,7/31/2017,3:00 AM,10.333333,0,0,0,0
7/31/2017 3:15,7/31/2017,3:15 AM,0,0,5.333333,0,0
7/31/2017 3:30,7/31/2017,3:30 AM,11,0,5.666667,0,5.666667
7/31/2017 3:45,7/31/2017,3:45 AM,32.666668,0,15.666666,0,15.666666
7/31/2017 4:00,7/31/2017,4:00 AM,0,0,5.666667,0,0
7/31/2017 4:15,7/31/2017,4:15 AM,22.333334,0,0,0,0
7/31/2017 4:30,7/31/2017,4:30 AM,20.666666,0,5,9.222087,5
7/31/2017 4:45,7/31/2017,4:45 AM,10.666667,0,8,0,8
7/31/2017 5:00,7/31/2017,5:00 AM,10.333333,0,0,0,0
7/31/2017 5:15,7/31/2017,5:15 AM,0,0,0,0,0
7/31/2017 5:30,7/31/2017,5:30 AM,0,0,5.333333,0,0
7/31/2017 5:45,7/31/2017,5:45 AM,11.333333,0,5,9.510278,5
7/31/2017 6:00,7/31/2017,6:00 AM,21,0,0,0,0
7/31/2017 6:15,7/31/2017,6:15 AM,10.666667,0,24.666666,0,10.666667
7/31/2017 6:30,7/31/2017,6:30 AM,28.333334,0,26.666666,0,26.666666
7/31/2017 6:45,7/31/2017,6:45 AM,52,0,51.333332,0,51.333332
7/31/2017 7:00,7/31/2017,7:00 AM,52,0,50.333332,0,50.333332
7/31/2017 7:15,7/31/2017,7:15 AM,108.333336,0,115.333336,0,108.333336
7/31/2017 7:30,7/31/2017,7:30 AM,49.333332,0,50,0,49.333332
7/31/2017 7:45,7/31/2017,7:45 AM,41.316807,9.683192,51,0,41.316807
7/31/2017 8:00,7/31/2017,8:00 AM,52.666668,0,52.333332,0,52.333332
7/31/2017 8:15,7/31/2017,8:15 AM,51.666668,0,53.333332,0,51.666668
7/31/2017 8:30,7/31/2017,8:30 AM,52.333332,0,52.333332,0,52.333332
7/31/2017 8:45,7/31/2017,8:45 AM,52.333332,0,52,0,52
7/31/2017 9:00,7/31/2017,9:00 AM,59.97904,0,51.666668,8.645707,51.666668
7/31/2017 9:15,7/31/2017,9:15 AM,51.333332,0,51.333332,0,51.333332
7/31/2017 9:30,7/31/2017,9:30 AM,50.333332,0,51.666668,0,50.333332
7/31/2017 9:45,7/31/2017,9:45 AM,51.333332,0,50.666668,0,50.666668
7/31/2017 10:00,7/31/2017,10:00 AM,49,0,48.666668,0,48.666668
7/31/2017 10:15,7/31/2017,10:15 AM,50.333332,0,49,0,49
7/31/2017 10:30,7/31/2017,10:30 AM,50.333332,0,50.666668,0,50.333332
7/31/2017 10:45,7/31/2017,10:45 AM,49.666668,0,51.333332,0,49.666668
7/31/2017 11:00,7/31/2017,11:00 AM,2344.3333,0,2332.6667,0,2332.6667
7/31/2017 11:15,7/31/2017,11:15 AM,3378.3333,0,3400.3333,0,3378.3333
7/31/2017 11:30,7/31/2017,11:30 AM,3466.6667,0,3458.6667,0,3458.6667
7/31/2017 11:45,7/31/2017,11:45 AM,3521,0,3520.3333,0,3520.3333
7/31/2017 12:00,7/31/2017,12:00 PM,3567,0,3568.6667,0,3567
7/31/2017 12:15,7/31/2017,12:15 PM,3617.3333,0,3633,0,3617.3333
7/31/2017 12:30,7/31/2017,12:30 PM,3642.3333,0,3647.3333,0,3642.3333
7/31/2017 12:45,7/31/2017,12:45 PM,3648,0,3642.3333,0,3642.3333
7/31/2017 13:00,7/31/2017,1:00 PM,3642.6667,0,3635.3333,0,3635.3333
7/31/2017 13:15,7/31/2017,1:15 PM,3619,0,3637.6667,0,3619
7/31/2017 13:30,7/31/2017,1:30 PM,3585,0,3576.3333,0,3576.3333
7/31/2017 13:45,7/31/2017,1:45 PM,3550,0,3562.6667,0,3550
